V1,PAS_ID,pred_narrow,pred,usage,sig,change
5530,chrX:154777580:+,0.31500807,0.43838105,Decreased,no,longer
5541,chr19:33207639:+,0.065664835,0.07101916,Decreased,no,longer
5543,chr1:10180602:+,0.56283474,0.7273337,Decreased,no,longer
5547,chr9:96490505:+,0.049390562,0.076525874,Decreased,no,longer
5552,chrX:47215127:+,0.17212619,0.17915559,Decreased,no,longer
5557,chr6:151356773:+,0.56371737,0.5717037,Decreased,no,longer
5560,chr6:152433526:-,0.6166258,0.6304935,Decreased,no,longer
5571,chr16:85673586:+,0.26566267,0.43255532,Decreased,no,longer
5575,chr18:79467993:+,0.18303514,0.20024298,Decreased,no,longer
5577,chr17:31533048:+,0.17357202,0.19298005,Decreased,no,longer
5583,chrX:75053280:-,0.2377289,0.27509058,Decreased,no,longer
5587,chr3:15050839:-,0.331324,0.33605668,Decreased,no,longer
5590,chr3:15255216:-,0.43914363,0.48643583,Decreased,no,longer
5597,chr17:42841732:+,0.017959261,0.032645382,Decreased,no,longer
5604,chr5:140472476:+,0.54125196,0.5840817,Decreased,no,longer
5608,chr5:139626856:+,0.19606225,0.33188522,Decreased,no,longer
5612,chr1:1292870:-,0.0053793453,0.0067636333,Decreased,no,longer
5616,chr16:2176938:+,0.054673616,0.059928574,Decreased,no,longer
5630,chrX:17800342:-,0.46068195,0.47352022,Decreased,no,longer
5637,chr15:101272255:-,0.036243938,0.4338064,Decreased,no,longer
5644,chr19:14515778:-,0.094496116,0.10577348,Decreased,no,longer
5656,chr11:6476519:-,0.11283017,0.15072055,Decreased,no,longer
5660,chr11:6599254:-,0.21837755,0.22379787,Decreased,no,longer
5669,chr2:86212841:+,0.39356115,0.42763105,Decreased,no,longer
5680,chr17:1898068:+,0.36734852,0.49642015,Decreased,no,longer
5693,chr6:105158286:-,0.57848006,0.60244346,Decreased,no,longer
5694,chr7:55431527:+,0.08162653,0.10859211,Decreased,no,longer
5699,chr4:70820647:-,0.2781259,0.40329558,Decreased,no,longer
5704,chr4:70690177:+,0.3230276,0.3681388,Decreased,no,longer
5709,chr1:71063337:-,0.14306098,0.45736107,Decreased,no,longer
5720,chr16:69341888:+,0.012660496,0.036072105,Decreased,no,longer
5752,chr1:11662288:+,0.109221846,0.12582989,Decreased,no,longer
5756,chr13:30659549:+,0.43843952,0.45724633,Decreased,no,longer
5761,chr13:20783702:-,0.23251833,0.24103002,Decreased,no,longer
5762,chr13:28678198:+,0.35442558,0.40615982,Decreased,no,longer
5766,chr17:8474296:-,0.43203855,0.69783217,Decreased,no,longer
5769,chr17:10680337:-,0.29748982,0.30373085,Decreased,no,longer
5770,chr17:17185556:+,0.45270264,0.4627019,Decreased,no,longer
5780,chr13:36303604:-,0.2617632,0.509483,Decreased,no,longer
5782,chr13:45033606:+,0.89469975,0.89569354,Decreased,no,longer
5787,chrX:106940738:-,0.49578586,0.5462156,Decreased,no,longer
5789,chrX:103587515:+,0.30112436,0.40417767,Decreased,no,longer
5804,chr19:55262355:-,0.408955,0.42998976,Decreased,no,longer
5805,chr18:74509335:+,0.44640297,0.45709634,Decreased,no,longer
5814,chr5:6372162:-,0.09000375,0.68769807,Decreased,no,longer
5822,chr7:151123638:+,0.46304268,0.46693897,Decreased,no,longer
5824,chr12:85882563:+,0.40056813,0.4372498,Decreased,no,longer
5826,chr12:88048448:+,0.38557073,0.42151502,Decreased,no,longer
5836,chr8:81658145:-,0.16757904,0.25213927,Decreased,no,longer
5848,chr11:14278753:-,0.10275821,0.1276686,Decreased,no,longer
5849,chr5:119542030:+,0.1599108,0.2047752,Decreased,no,longer
5853,chr8:33547754:-,0.39185175,0.46485513,Decreased,no,longer
5854,chr11:65352979:+,0.5340982,0.5430099,Decreased,no,longer
5865,chr14:70672346:+,0.3840347,0.40124243,Decreased,no,longer
5871,chr14:70584230:-,0.5188695,0.56113064,Decreased,no,longer
5872,chr14:67383858:+,0.38058695,0.41798285,Decreased,no,longer
5874,chr8:28190094:+,0.30846176,0.3277667,Decreased,no,longer
5882,chr18:54202680:-,0.60987943,0.63348925,Decreased,no,longer
5885,chr18:47156030:-,0.4715563,0.5003295,Decreased,no,longer
5897,chr15:34141812:-,0.2900277,0.4410144,Decreased,no,longer
5899,chr15:34084061:-,0.22070241,0.595074,Decreased,no,longer
5908,chr1:109736975:-,0.027019545,0.03982036,Decreased,no,longer
5913,chr1:109313942:-,0.12634669,0.167437,Decreased,no,longer
5914,chr1:116988601:+,0.24934489,0.2609898,Decreased,no,longer
5916,chr18:10551863:+,0.47298196,0.48359114,Decreased,no,longer
5918,chr12:42441959:+,0.5933249,0.653115,Decreased,no,longer
5921,chr12:46359386:-,0.24101737,0.2641981,Decreased,no,longer
5924,chr2:9584614:-,0.66837984,0.7377329,Decreased,no,longer
5928,chr2:8728929:-,0.6286043,0.84338635,Decreased,no,longer
5936,chr1:201823342:+,0.36014995,0.3741734,Decreased,no,longer
5944,chr16:18782967:-,0.2057138,0.21349621,Decreased,no,longer
5947,chr10:6115973:+,0.43855077,0.55757093,Decreased,no,longer
5950,chr18:23296016:-,0.3900911,0.4244517,Decreased,no,longer
5954,chr11:47239302:-,0.010443629,0.017596524,Decreased,no,longer
5971,chr1:52418178:+,0.25657594,0.53974485,Decreased,no,longer
5977,chr18:36174655:+,0.060123675,0.14106208,Decreased,no,longer
5989,chr18:36796071:-,0.21451654,0.25459042,Decreased,no,longer
5991,chr11:57528635:-,0.03649164,0.042581473,Decreased,no,longer
6003,chr13:106543327:-,0.8048295,0.80918694,Decreased,no,longer
6005,chr13:102678459:+,0.21544214,0.3378022,Decreased,no,longer
6014,chr5:111128362:+,0.74865746,0.7951939,Decreased,no,longer
6017,chr9:75146845:+,0.20001432,0.22992451,Decreased,no,longer
6020,chr9:76386603:-,0.41536033,0.44412878,Decreased,no,longer
6033,chr9:86027700:-,0.29112265,0.30460292,Decreased,no,longer
6041,chr5:160253002:-,0.04918498,0.051944166,Decreased,no,longer
6052,chr12:117143780:-,0.23398723,0.2631464,Decreased,no,longer
6060,chr7:105145280:-,0.0018630879,0.056025457,Decreased,no,longer
6062,chr6:73501095:+,0.22766078,0.2879623,Decreased,no,longer
6064,chr6:89631503:+,0.33929396,0.3664319,Decreased,no,longer
6077,chr6:90515694:-,0.037957277,0.9485789,Decreased,no,longer
6091,chr12:55752873:+,0.05992892,0.46232727,Decreased,no,longer
6097,chr12:57748242:-,0.19723551,0.22216791,Decreased,no,longer
6099,chr12:57628452:-,0.1510397,0.22630322,Decreased,no,longer
6104,chr12:49870399:-,0.010851083,0.014875837,Decreased,no,longer
6106,chr12:56124256:+,0.028699517,0.036903676,Decreased,no,longer
6108,chr12:54284879:+,0.4333509,0.4466333,Decreased,no,longer
6114,chr6:109367280:-,0.51797915,0.5333677,Decreased,no,longer
6115,chr6:138423149:-,0.27202848,0.52506304,Decreased,no,longer
6118,chr6:122725890:+,0.78065455,0.8207292,Decreased,no,longer
6123,chr2:74680765:+,0.037408277,0.047602635,Decreased,no,longer
6127,chr12:70431196:+,0.17786917,0.20470516,Decreased,no,longer
6129,chr12:62404642:+,0.5853502,0.6084741,Decreased,no,longer
6135,chr12:68844193:+,0.35548097,0.5425086,Decreased,no,longer
6149,chr1:229516843:-,0.6083728,0.6649506,Decreased,no,longer
6150,chr1:232978390:+,0.02294882,0.03799182,Decreased,no,longer
6155,chr1:182382897:-,0.2931031,0.35981873,Decreased,no,longer
6159,chr1:180975986:-,0.034540854,0.055757295,Decreased,no,longer
6163,chr1:180111192:+,0.13095094,0.13793762,Decreased,no,longer
6165,chr1:183143024:+,0.09674723,0.13358082,Decreased,no,longer
6170,chr2:223967187:+,0.72758025,0.7336111,Decreased,no,longer
6176,chr2:232569209:+,0.31439328,0.32359162,Decreased,no,longer
6190,chr2:102717693:-,0.03542595,0.06584107,Decreased,no,longer
6197,chr2:105265724:-,0.22253214,0.24817179,Decreased,no,longer
6201,chr2:105345524:+,0.36162195,0.45590007,Decreased,no,longer
6204,chr12:108569092:+,0.1325308,0.15061574,Decreased,no,longer
6207,chr12:100340080:+,0.18107761,0.49083635,Decreased,no,longer
6214,chr12:107712466:+,0.27109504,0.3441671,Decreased,no,longer
6220,chr12:104802554:-,0.31370053,0.71187127,Decreased,no,longer
6224,chr13:52843979:-,0.32784516,0.38865262,Decreased,no,longer
6226,chr13:52412701:-,0.21121399,0.53804755,Decreased,no,longer
6227,chr13:50956502:+,0.5806641,0.77975243,Decreased,no,longer
6232,chr13:52475163:+,0.30745605,0.31869075,Decreased,no,longer
6235,chr13:46743541:+,0.13010569,0.45086974,Decreased,no,longer
6262,chr7:6461761:-,0.15375338,0.17084269,Decreased,no,longer
6264,chr7:14147613:-,0.37398437,0.40138212,Decreased,no,longer
6267,chr7:47965163:-,0.078089416,0.15537252,Decreased,no,longer
6270,chr7:44061714:+,0.0032962621,0.012001477,Decreased,no,longer
6281,chr15:78498449:+,0.111949906,0.3778298,Decreased,no,longer
6284,chr15:84869757:+,0.07124017,0.107076496,Decreased,no,longer
6286,chr17:48863877:+,0.11150143,0.2600068,Decreased,no,longer
6297,chr17:63697807:-,0.033979703,0.046146892,Decreased,no,longer
6300,chr3:179588282:+,0.25457782,0.30255282,Decreased,no,longer
6311,chr2:165392051:+,0.56843436,0.65724885,Decreased,no,longer
6322,chr1:213273464:+,0.48932618,0.52835464,Decreased,no,longer
6329,chr2:127764474:-,0.16170107,0.20572394,Decreased,no,longer
6332,chr2:130346623:+,0.028521216,0.037714038,Decreased,no,longer
6335,chr2:128265480:-,0.20946926,0.22597781,Decreased,no,longer
6344,chr10:26747224:-,0.36853427,0.38412315,Decreased,no,longer
6351,chr10:27111733:-,0.39492115,0.46090424,Decreased,no,longer
6352,chr9:104759580:+,0.4116223,0.42654213,Decreased,no,longer
6361,chr9:111361888:-,0.57085085,0.5798342,Decreased,no,longer
6366,chr9:129827582:-,0.43214437,0.47083363,Decreased,no,longer
6383,chr9:113261547:+,0.28707075,0.40184247,Decreased,no,longer
6389,chr9:113292707:+,0.009745177,0.08935406,Decreased,no,longer
6396,chr9:101389966:-,0.6967861,0.7432366,Decreased,no,longer
6401,chr9:97671433:+,0.0755642,0.09506636,Decreased,no,longer
6405,chr9:98015811:+,0.56211376,0.6052093,Decreased,no,longer
6411,chr9:124877412:+,0.3770961,0.3948618,Decreased,no,longer
6418,chr8:123015206:-,0.038921934,0.08276074,Decreased,no,longer
6425,chr9:7798346:-,0.24711443,0.30384165,Decreased,no,longer
6431,chr9:26905343:-,0.52318466,0.6260872,Decreased,no,longer
6433,chr9:33922083:-,0.003961635,0.016947176,Decreased,no,longer
6441,chr9:35847234:+,0.14958447,0.17851837,Decreased,no,longer
6446,chr9:38397450:+,0.22873287,0.24061482,Decreased,no,longer
6456,chr6:37175390:+,0.10173558,0.50450116,Decreased,no,longer
6464,chr6:3269463:-,0.27787566,0.33960813,Decreased,no,longer
6471,chr6:3224497:-,0.55853033,0.6061337,Decreased,no,longer
6473,chr6:33697568:-,0.078883454,0.09680266,Decreased,no,longer
6477,chr6:30700309:-,0.262697,0.27261043,Decreased,no,longer
6483,chr6:30644627:+,0.097552225,0.67982924,Decreased,no,longer
6485,chr6:30926456:+,0.0238486,0.025920888,Decreased,no,longer
6490,chr11:75264380:-,0.030948987,0.06528631,Decreased,no,longer
6493,chr11:72002526:+,0.042754866,0.057857558,Decreased,no,longer
6504,chr11:82980617:-,0.15910524,0.17588252,Decreased,no,longer
6514,chr11:78436264:-,0.26346114,0.66259974,Decreased,no,longer
6519,chr8:58582273:+,0.22206134,0.27504086,Decreased,no,longer
6527,chr11:103062084:-,0.5295558,0.53924215,Decreased,no,longer
6532,chr11:111741090:-,0.037634518,0.08387405,Decreased,no,longer
6538,chr11:107502727:-,0.8067534,0.81075746,Decreased,no,longer
6541,chr15:44526179:+,0.18563497,0.32505724,Decreased,no,longer
6548,chr15:41387417:-,0.051000364,0.71415395,Decreased,no,longer
6550,chr15:42568928:+,0.3815715,0.3890195,Decreased,no,longer
6555,chr15:71049629:+,0.3739641,0.4187435,Decreased,no,longer
6558,chr15:43405321:+,0.10796574,0.11992309,Decreased,no,longer
6568,chr1:83865724:-,0.73130214,0.74914956,Decreased,no,longer
6576,chr1:100194077:-,0.19751938,0.387732,Decreased,no,longer
6580,chr2:26391011:+,0.12220604,0.1917828,Decreased,no,longer
6590,chr2:39736306:-,0.19428614,0.23738302,Decreased,no,longer
6596,chr2:47807478:-,0.06333418,0.123718716,Decreased,no,longer
6597,chr2:44946070:+,0.3638447,0.40248442,Decreased,no,longer
6599,chr2:24819915:+,0.02585357,0.040738277,Decreased,no,longer
6606,chr10:102479229:-,0.10478722,0.10889265,Decreased,no,longer
6615,chr10:87753411:-,0.069745556,0.08899511,Decreased,no,longer
6616,chr10:122254209:+,0.50224423,0.5067359,Decreased,no,longer
6619,chr10:102676664:-,0.22522718,0.2700832,Decreased,no,longer
6628,chr10:78040696:+,0.372233,0.38886493,Decreased,no,longer
6632,chr2:202986484:+,0.5202247,0.5259871,Decreased,no,longer
6640,chr2:169637743:+,0.92737097,0.9291787,Decreased,no,longer
6643,chr2:174075007:-,0.779692,0.792692,Decreased,no,longer
6654,chr2:202880606:-,0.23412918,0.27780482,Decreased,no,longer
6665,chr15:51909213:+,0.092500545,0.15452479,Decreased,no,longer
6670,chr15:50707577:-,0.25303993,0.3317351,Decreased,no,longer
6689,chr4:112270047:+,0.5382016,0.64280933,Decreased,no,longer
6697,chr4:98442664:+,0.63574326,0.6455306,Decreased,no,longer
6699,chr4:128108900:+,0.77526253,0.81664467,Decreased,no,longer
6704,chr4:78879432:+,0.8022981,0.8304811,Decreased,no,longer
6711,chr4:76161453:-,0.3248708,0.34048003,Decreased,no,longer
6713,chr4:77167210:+,0.55653584,0.56212604,Decreased,no,longer
6722,chr4:105682629:-,0.8247494,0.8363021,Decreased,no,longer
6726,chr4:109540453:+,0.8350495,0.84030896,Decreased,no,longer
6740,chr12:32747025:-,0.16919714,0.3226619,Decreased,no,longer
6743,chr12:32641883:+,0.07218686,0.2492605,Decreased,no,longer
6751,chr12:22685709:+,0.35334456,0.4394976,Decreased,no,longer
6754,chr12:42312768:-,0.37651023,0.5808989,Decreased,no,longer
6758,chr12:7211448:+,0.20414014,0.28541282,Decreased,no,longer
6764,chr12:45960457:-,0.6599376,0.7287855,Decreased,no,longer
6771,chr12:57759415:+,0.06939207,0.07299543,Decreased,no,longer
6778,chr12:76029568:-,0.29594636,0.31410268,Decreased,no,longer
6781,chr12:88199028:+,0.5799106,0.60603434,Decreased,no,longer
6783,chr12:95866133:+,0.641932,0.6470577,Decreased,no,longer
6786,chr12:103988766:+,0.23427005,0.47367588,Decreased,no,longer
6798,chr13:25342421:+,0.5090343,0.560495,Decreased,no,longer
6808,chr12:53190794:+,0.04545852,0.33170688,Decreased,no,longer
6815,chr12:123289255:-,0.34583002,0.46446967,Decreased,no,longer
6819,chr12:122252865:-,0.25361636,0.40601116,Decreased,no,longer
6824,chr13:77764227:+,0.2337188,0.31312963,Decreased,no,longer
6829,chr13:79319463:-,0.12164722,0.26395497,Decreased,no,longer
6830,chr12:119163050:+,0.4629994,0.4844842,Decreased,no,longer
6832,chr13:108230913:+,0.4485687,0.4826839,Decreased,no,longer
6835,chr13:113264542:+,0.4528103,0.4936288,Decreased,no,longer
6850,chr14:59596236:-,0.06654963,0.85197586,Decreased,no,longer
6851,chr14:61052462:+,0.12846616,0.23118678,Decreased,no,longer
6854,chr14:57412746:+,0.5585412,0.59440243,Decreased,no,longer
6870,chr15:43804582:-,0.17873685,0.30133778,Decreased,no,longer
6871,chr15:45074840:+,0.38250202,0.40319753,Decreased,no,longer
6880,chr15:59662851:-,0.43096644,0.44146913,Decreased,no,longer
6884,chr15:40371055:+,0.31963122,0.3228557,Decreased,no,longer
6888,chr15:70049801:-,0.02567306,0.043601636,Decreased,no,longer
6899,chr15:77479602:+,0.23946458,0.24385905,Decreased,no,longer
6904,chr15:76348291:-,0.111234374,0.5036241,Decreased,no,longer
6915,chr15:78280683:+,0.072836384,0.076682486,Decreased,no,longer
6922,chr15:98958815:+,0.017822415,0.035314947,Decreased,no,longer
6924,chr15:63591445:+,0.23648056,0.3593589,Decreased,no,longer
6929,chr15:74036393:+,0.1799669,0.18273038,Decreased,no,longer
6932,chr15:100569231:-,0.3986179,0.49023563,Decreased,no,longer
6934,chr15:74844855:-,0.024302773,0.112746246,Decreased,no,longer
6955,chr16:50634724:+,0.12414957,0.13635789,Decreased,no,longer
6962,chr16:81082321:-,0.67683905,0.6932008,Decreased,no,longer
6976,chr16:84081523:-,0.45667446,0.46249247,Decreased,no,longer
6980,chr16:84478480:-,0.033858437,0.12287058,Decreased,no,longer
6982,chr16:89959365:+,0.13239282,0.14874682,Decreased,no,longer
6990,chr17:16031944:-,0.03660856,0.05571016,Decreased,no,longer
6992,chr17:17246902:-,0.16410497,0.45815855,Decreased,no,longer
7000,chr16:69169020:+,0.39484447,0.45283145,Decreased,no,longer
7012,chr17:513222:-,0.15705027,0.18030003,Decreased,no,longer
7018,chr17:29925219:-,0.43839586,0.45496166,Decreased,no,longer
7026,chr18:12329113:-,0.12138215,0.17692322,Decreased,no,longer
7031,chr18:35979047:+,0.053260237,0.11706623,Decreased,no,longer
7039,chr18:909768:+,0.43615448,0.46687132,Decreased,no,longer
7042,chr18:32267674:-,0.52091855,0.5970823,Decreased,no,longer
7052,chr17:4671392:-,0.15926413,0.1960657,Decreased,no,longer
7066,chr17:80135263:-,0.16770102,0.21829955,Decreased,no,longer
7071,chr17:82942702:+,0.07313896,0.07487408,Decreased,no,longer
7073,chr17:82727902:+,0.17738692,0.435935,Decreased,no,longer
7075,chr17:82488261:+,0.07933681,0.08816064,Decreased,no,longer
7077,chr17:82602388:+,0.063601,0.08130612,Decreased,no,longer
7081,chr17:75888963:-,0.39301783,0.6230558,Decreased,no,longer
7089,chr18:50269035:-,0.0348926,0.09705601,Decreased,no,longer
7091,chr18:51079774:+,0.5991676,0.6290062,Decreased,no,longer
7098,chr18:79973513:-,0.07283792,0.09969732,Decreased,no,longer
7101,chr19:15247047:-,0.24340953,0.26954335,Decreased,no,longer
7102,chr19:4795557:+,0.21567199,0.21831542,Decreased,no,longer
7106,chr11:216144:-,0.016879298,0.02248879,Decreased,no,longer
7107,chr21:33356038:+,0.08582893,0.20848188,Decreased,no,longer
7112,chr21:31668680:+,0.5176553,0.53768456,Decreased,no,longer
7115,chr21:33449141:-,0.38762465,0.45619994,Decreased,no,longer
7127,chr19:48513208:-,0.37317863,0.4125686,Decreased,no,longer
7128,chr19:34501169:+,0.1465627,0.15975127,Decreased,no,longer
7133,chr19:10930245:+,0.520319,0.5757277,Decreased,no,longer
7137,chr19:50047172:+,0.480177,0.50996625,Decreased,no,longer
7144,chr19:52015568:-,0.44149038,0.4951296,Decreased,no,longer
7151,chr1:26879381:-,0.14091866,0.15076303,Decreased,no,longer
7152,chr1:27308241:+,0.10097038,0.111221015,Decreased,no,longer
7165,chr1:33120529:+,0.5617634,0.5897851,Decreased,no,longer
7168,chr1:87347103:+,0.27208433,0.33207154,Decreased,no,longer
7170,chr1:93137566:+,0.18150145,0.30033952,Decreased,no,longer
7179,chr1:109401850:-,0.8163352,0.8293138,Decreased,no,longer
7182,chr1:168200206:+,0.48739824,0.73324656,Decreased,no,longer
7188,chr1:168075785:+,0.37318274,0.6842976,Decreased,no,longer
7191,chr1:165401118:-,0.3968114,0.4246248,Decreased,no,longer
7201,chr1:166913206:-,0.47758675,0.52987826,Decreased,no,longer
7211,chr1:179107615:-,0.020864673,0.08395368,Decreased,no,longer
7214,chr1:179919707:+,0.34054998,0.35756785,Decreased,no,longer
7221,chr1:197931455:+,0.75958246,0.77520776,Decreased,no,longer
7223,chr1:150945318:+,0.9147328,0.91703796,Decreased,no,longer
7226,chr1:150575962:-,0.40049136,0.4062541,Decreased,no,longer
7232,chr1:150996835:-,0.082270205,0.09972206,Decreased,no,longer
7244,chr1:150647066:-,0.7123843,0.7523725,Decreased,no,longer
7250,chr1:206653981:+,0.1972208,0.8424047,Decreased,no,longer
7254,chr1:214337130:+,0.63392633,0.6392546,Decreased,no,longer
7258,chr1:223234918:-,0.3966688,0.40360942,Decreased,no,longer
7262,chr1:223780088:-,0.60553926,0.6551471,Decreased,no,longer
7265,chr1:154158612:-,0.4180416,0.43533456,Decreased,no,longer
7266,chr1:154263502:+,0.61686736,0.6231199,Decreased,no,longer
7273,chr1:153806104:-,0.3872295,0.5197575,Decreased,no,longer
7281,chr1:155289736:+,0.15609756,0.18103643,Decreased,no,longer
7283,chr1:230280078:+,0.02799464,0.04277557,Decreased,no,longer
7294,chr1:224193159:+,0.32615763,0.85050297,Decreased,no,longer
7298,chr1:228099123:+,0.11651955,0.41317192,Decreased,no,longer
7313,chr2:8858122:-,0.09684861,0.1462179,Decreased,no,longer
7315,chr1:226360797:-,0.15130065,0.20319355,Decreased,no,longer
7320,chr1:204220730:-,0.085589476,0.12500444,Decreased,no,longer
7323,chr2:20448908:+,0.018722367,0.027615082,Decreased,no,longer
7330,chr2:38564034:-,0.4139715,0.59581804,Decreased,no,longer
7341,chr2:67410401:+,0.6602777,0.66509527,Decreased,no,longer
7345,chr2:96271558:+,0.02679586,0.04020201,Decreased,no,longer
7353,chr2:96274731:-,0.7829218,0.8353559,Decreased,no,longer
7355,chr2:70988119:-,0.25053954,0.262889,Decreased,no,longer
7359,chr2:112215875:-,0.28753284,0.38698083,Decreased,no,longer
7363,chr2:97083583:-,0.18885244,0.20410143,Decreased,no,longer
7387,chr2:175928730:-,0.05486045,0.19585474,Decreased,no,longer
