V1,PAS_ID,original_PAS_pred_narrow,original_PAS_pred,usage,sig
8483,chr10:97871534:+,0.059261758,0.22892974,Increased,yes
8485,chr21:15880058:+,0.06172672,0.09169419,Increased,yes
8487,chr5:132997180:-,0.19300152,0.41330257,Decreased,yes
8492,chr16:46802046:-,0.50136656,0.6423623,Decreased,yes
8494,chr1:112702375:+,0.14125104,0.16234353,Increased,yes
8497,chr1:112912354:-,0.6977591,0.7308106,Decreased,yes
8500,chr16:50107272:+,0.612482,0.62213635,Increased,yes
8501,chr14:22771783:+,0.042533237,0.1229015,Decreased,yes
8503,chr5:56917181:+,0.31733152,0.37349054,Increased,yes
8507,chr5:56923956:-,0.028982967,0.040494476,Decreased,yes
8508,chr9:71973452:+,0.5684863,0.7875596,Decreased,yes
8511,chr2:178129653:+,0.59219325,0.6148919,Decreased,yes
8514,chr2:200973869:-,0.16404702,0.33121508,Decreased,yes
8515,chr2:201620186:-,0.8454115,0.8557146,Increased,yes
8519,chr5:157760708:+,0.4378042,0.4435266,Increased,yes
8520,chr9:19050983:+,0.23310192,0.5109898,Decreased,yes
8522,chr8:130901663:-,0.06556222,0.08346411,Increased,yes
8526,chr6:151404854:-,0.39327532,0.6821294,Decreased,yes
8527,chr12:66136131:-,0.23498343,0.2877282,Increased,yes
8531,chrX:155239816:+,0.49899688,0.60777116,Increased,yes
8532,chrX:155258242:-,0.1465155,0.20617114,Increased,yes
8535,chrX:149000662:+,0.5143106,0.5384028,Decreased,yes
8539,chr8:17299815:+,0.4939815,0.5521326,Increased,yes
8540,chr8:18527307:-,0.7692758,0.8087453,Increased,yes
8542,chr14:73932510:-,0.04942709,0.061689153,Decreased,yes
8546,chr9:77717326:-,0.28178567,0.4538889,Decreased,yes
8549,chr10:74709299:+,0.33150014,0.3629864,Increased,yes
8552,chr10:77634110:-,0.4696671,0.4827839,Increased,yes
8554,chr8:94793833:+,0.7941955,0.81203663,Increased,yes
8555,chr1:111117332:-,0.7893387,0.7984776,Increased,yes
8557,chr15:81008765:+,0.09944058,0.12478252,Decreased,yes
8560,chr15:82834658:+,0.25947326,0.31395376,Decreased,yes
8563,chr21:28871223:-,0.37010875,0.387327,Increased,yes
8566,chr21:29005760:-,0.4930917,0.49665374,Decreased,yes
8568,chr21:29345839:+,0.16392133,0.28443542,Decreased,yes
8571,chr21:31671035:-,0.68272823,0.68522066,Decreased,yes
8573,chr14:102501761:-,0.6733158,0.67830515,Increased,yes
8575,chr14:103912288:-,0.6302736,0.6651882,Increased,yes
8577,chr5:141853091:-,0.007613296,0.030020634,Increased,yes
8581,chr8:96227837:-,0.50249493,0.50616646,Increased,yes
8583,chr5:146581140:-,0.6416221,0.64861244,Increased,yes
8585,chrX:134769566:-,0.7601987,0.7991382,Decreased,yes
8587,chr6:73513698:-,0.55301094,0.5834725,Increased,yes
8590,chr10:69401879:+,0.20158914,0.22730955,Increased,yes
8592,chr11:57701180:+,0.66778105,0.68363535,Increased,yes
8594,chr6:38154621:+,0.5183731,0.6351136,Increased,yes
8597,chr10:75032623:+,0.47155583,0.47658283,Decreased,yes
8599,chr8:35796539:+,0.23396592,0.26151705,Increased,yes
8600,chrX:130127454:-,0.24518941,0.312301,Increased,yes
8603,chr6:36144519:+,0.23428822,0.28105977,Increased,yes
8605,chr8:123446499:+,0.40530342,0.42968383,Increased,yes
8608,chr8:125367119:+,0.37557775,0.39276996,Decreased,yes
8611,chr16:30761174:+,0.25027865,0.25441036,Increased,yes
8613,chr1:100083360:+,0.4695717,0.49523216,Decreased,yes
8615,chr15:49345316:+,0.021029646,0.12724793,Increased,yes
8617,chr3:186789894:+,0.7638793,0.7712152,Decreased,yes
8619,chr3:9841257:-,0.07150376,0.47872218,Decreased,yes
8621,chr3:10281216:+,0.69945997,0.7043545,Increased,yes
8622,chr3:38525122:+,0.122384325,0.24955484,Increased,yes
8624,chr1:183248237:-,0.6001051,0.61410874,Increased,yes
8629,chr1:52348668:+,0.10688532,0.12750983,Increased,yes
8631,chr3:10326066:-,0.16967629,0.58634853,Decreased,yes
8632,chr8:30547516:+,0.58670634,0.60653776,Decreased,yes
8637,chr8:32760988:+,0.1669049,0.20381713,Decreased,yes
8642,chr1:186421373:+,0.5427071,0.5769635,Increased,yes
8644,chr1:16460077:+,0.25653613,0.26324883,Increased,yes
8645,chr1:54225432:-,0.15837407,0.20790581,Increased,yes
8647,chr16:70333823:+,0.02029484,0.13223587,Decreased,yes
8649,chr16:70376223:-,0.115393095,0.17815134,Increased,yes
8653,chr15:59097330:+,0.26705927,0.4108685,Increased,yes
8655,chr15:59494713:+,0.9397624,0.94399333,Increased,yes
8657,chr3:57271373:+,0.23070888,0.30755895,Decreased,yes
8659,chr21:37223424:-,0.46221948,0.47892544,Increased,yes
8662,chr21:37515172:+,0.08502836,0.25400937,Decreased,yes
8664,chr21:37607372:-,0.73598033,0.7675267,Decreased,yes
8667,chr21:38824952:+,0.6472188,0.81515616,Increased,yes
8670,chrX:110177786:+,0.26825488,0.28949508,Increased,yes
8672,chrX:30827602:-,0.39146078,0.45159507,Increased,yes
8674,chr9:109951471:+,0.69904214,0.7177388,Decreased,yes
8677,chr9:114056591:+,0.8499814,0.85666406,Decreased,yes
8678,chr7:137381037:-,0.5911315,0.62379086,Increased,yes
8680,chr9:114645686:+,0.19866349,0.22676022,Decreased,yes
8682,chr7:139302280:+,0.09045016,0.14168142,Decreased,yes
8685,chr7:140719337:-,0.33281034,0.4158443,Increased,yes
8687,chr15:89830601:-,0.086764246,0.09582334,Increased,yes
8690,chr12:120762515:-,0.28048322,0.52486694,Increased,yes
8696,chr2:26950350:+,0.24173133,0.25256464,Increased,yes
8698,chr4:13375687:-,0.6956088,0.7192654,Decreased,yes
8701,chr12:121003435:-,0.026521564,0.04055371,Decreased,yes
8705,chr1:2405435:+,0.22818139,0.24557309,Increased,yes
8707,chr1:2310212:+,0.03678992,0.07050301,Decreased,yes
8711,chr7:5233818:+,0.10426158,0.31412455,Increased,yes
8714,chr2:236131792:+,0.61424166,0.6822152,Increased,yes
8715,chr2:27444296:+,0.3726959,0.38222617,Decreased,yes
8718,chr2:28338897:+,0.12713169,0.14735936,Increased,yes
8720,chr12:122003922:+,0.060247008,0.06900151,Increased,yes
8721,chr11:6675580:-,0.05026323,0.06693414,Increased,yes
8725,chr3:136950192:+,0.096181415,0.23891264,Decreased,yes
8726,chr1:3630069:+,0.011278273,0.3825571,Decreased,yes
8728,chr9:96639579:-,0.84662896,0.88394994,Increased,yes
8732,chr3:138405533:+,0.66495275,0.6729542,Increased,yes
8733,chr3:140568075:+,0.12709102,0.13685036,Decreased,yes
8735,chrX:120523864:-,0.10550858,0.22608313,Increased,yes
8738,chr1:6247353:-,0.28594717,0.29424453,Increased,yes
8740,chr7:69674593:+,0.5359115,0.58221096,Increased,yes
8743,chr2:99161428:-,0.055021048,0.7743522,Decreased,yes
8746,chr2:99399778:+,0.23500115,0.25074768,Decreased,yes
8750,chrX:103947537:+,0.6114902,0.6236324,Increased,yes
8753,chr20:49368947:-,0.0068768375,0.05473031,Decreased,yes
8754,chr20:49903393:-,0.54041284,0.5593388,Increased,yes
8757,chrX:54448036:+,0.46758592,0.4837984,Increased,yes
8759,chr7:96098423:+,0.36363468,0.41805175,Increased,yes
8764,chr7:44579897:-,0.24192253,0.29906428,Increased,yes
8766,chr1:204403392:-,0.3569822,0.4045573,Increased,yes
8768,chr7:130506240:-,0.58159024,0.6599078,Decreased,yes
8772,chr11:76551976:+,0.11795137,0.48467988,Increased,yes
8775,chr8:41625000:+,0.8547749,0.8576119,Increased,yes
8777,chr6:28378958:-,0.5994171,0.61534274,Increased,yes
8781,chr1:160996194:-,0.5779587,0.5848734,Increased,yes
8784,chr1:161121193:+,0.05574532,0.07641203,Decreased,yes
8785,chr1:161120973:-,0.062730774,0.07371278,Increased,yes
8787,chr16:89738570:+,0.04908581,0.06850842,Increased,yes
8791,chr8:22034275:+,0.0009420478,0.011312163,Increased,yes
8794,chr8:22085930:+,0.35623288,0.3822585,Increased,yes
8796,chr8:22104747:+,0.00089991925,0.96883434,Increased,yes
8798,chr8:22620771:+,0.15704875,0.21066587,Increased,yes
8799,chr5:131392566:+,0.4879864,0.51753783,Decreased,yes
8801,chr5:131423922:-,0.45663658,0.49465668,Decreased,yes
8805,chr21:32741340:-,0.6369456,0.6538539,Decreased,yes
8806,chr21:33262755:+,0.68009526,0.69064146,Decreased,yes
8808,chr21:33503185:-,0.4135213,0.6384845,Increased,yes
8811,chr21:33560665:+,0.6766207,0.7068909,Decreased,yes
8816,chr21:33577905:-,0.22498894,0.2576435,Decreased,yes
8819,chr21:34516670:-,0.08537321,0.091636464,Decreased,yes
8820,chr17:49055647:+,0.40970343,0.42190096,Decreased,yes
8822,chr21:36748626:-,0.39143127,0.4098115,Increased,yes
8824,chr22:43197282:-,0.4448907,0.9245922,Increased,yes
8827,chr12:6770950:+,0.63720244,0.6475183,Increased,yes
8828,chr1:151700059:-,0.44914395,0.49056268,Decreased,yes
8831,chr1:151874056:-,0.26712707,0.27534753,Decreased,yes
8833,chr16:56361559:-,0.42687336,0.5346738,Decreased,yes
8837,chr1:43384783:-,0.009489573,0.09394681,Decreased,yes
8841,chr16:57243941:+,0.21761028,0.24015942,Increased,yes
8843,chr1:45627489:-,0.5296526,0.5419945,Decreased,yes
8844,chr1:45694127:+,0.065128855,0.13201194,Decreased,yes
8846,chr4:2266534:-,0.17611371,0.2176633,Increased,yes
8849,chr7:143353820:-,0.03403193,0.07971984,Increased,yes
8851,chr4:3379510:+,0.69009227,0.7280448,Increased,yes
8855,chr19:47004557:+,0.35579374,0.6658771,Decreased,yes
8858,chr19:46610781:+,0.7106717,0.7188688,Increased,yes
8859,chr1:10456523:-,0.28726286,0.31497025,Increased,yes
8861,chr1:32365106:-,0.3007013,0.57507586,Decreased,yes
8863,chr1:32600784:+,0.13861361,0.17641923,Increased,yes
8865,chr1:1541673:-,0.10444904,0.11027839,Increased,yes
8867,chr1:1253914:-,0.09057585,0.1190847,Increased,yes
8869,chr1:33300497:+,0.2138335,0.25928324,Increased,yes
8871,chr3:122357408:-,0.3104227,0.32068768,Increased,yes
8874,chr3:124726324:+,0.48660204,0.7187464,Decreased,yes
8876,chr21:42300807:+,0.641192,0.66067183,Increased,yes
8877,chr21:42701192:+,0.5019847,0.60511136,Decreased,yes
8880,chr21:42846709:-,0.0021211496,0.004997499,Increased,yes
8882,chr21:42883824:+,0.118950844,0.16239303,Increased,yes
8887,chr21:43762297:+,0.31045994,0.31502676,Increased,yes
8888,chrX:154517842:-,0.016923763,0.037822846,Increased,yes
8890,chr21:43772513:-,0.27714553,0.3110777,Decreased,yes
8894,chr21:43987139:+,0.15447305,0.17660367,Increased,yes
8895,chr21:44328943:-,0.03662206,0.039604235,Increased,yes
8898,chr21:44462195:+,0.11152832,0.115597986,Increased,yes
8900,chr21:46188446:-,0.29857403,0.3017345,Decreased,yes
8902,chr9:133761894:-,0.26476917,0.27236125,Decreased,yes
8904,chr21:46235133:-,0.0814293,0.11751694,Increased,yes
8908,chr21:46569706:+,0.35982892,0.47534102,Increased,yes
8910,chr21:46660143:+,0.32260948,0.5567595,Decreased,yes
8913,chr19:21959393:-,0.56068724,0.5748748,Increased,yes
8917,chr19:40314634:-,0.21649374,0.22629052,Decreased,yes
8919,chr19:55039103:-,0.3150339,0.34148547,Increased,yes
8922,chr11:116843416:-,0.26049596,0.43787205,Increased,yes
8926,chr1:153646305:+,0.17815249,0.19391747,Increased,yes
8928,chr1:154993110:+,0.088709,0.09413112,Increased,yes
8930,chr1:154582293:-,0.071246415,0.08378767,Decreased,yes
8931,chr1:154548574:-,0.48316675,0.6636243,Increased,yes
8933,chr1:154579875:+,0.015793988,0.03175821,Decreased,yes
8936,chr1:155331112:+,0.25542358,0.26956722,Decreased,yes
8939,chr1:156140080:+,0.31324092,0.32151008,Increased,yes
8941,chr3:47009700:+,0.121634334,0.124523126,Increased,yes
8942,chr1:156031248:-,0.5074075,0.5204906,Increased,yes
8945,chr19:1378429:+,0.11788627,0.12131214,Increased,yes
8947,chr19:14720958:+,0.20942938,0.26572075,Increased,yes
8951,chr7:102456821:+,0.43384203,0.44300717,Decreased,yes
8953,chr7:102456519:-,0.020519223,0.35103947,Decreased,yes
8954,chr5:179776997:+,0.07806799,0.09755965,Decreased,yes
8957,chr3:184173610:+,0.33055606,0.34676057,Increased,yes
8960,chr3:197572145:-,0.7021103,0.74507254,Increased,yes
8961,chr19:36033398:-,0.24373557,0.35586616,Decreased,yes
8964,chr19:36634113:+,0.3841955,0.54543376,Increased,yes
8967,chr17:75708013:+,0.043817777,0.07796994,Increased,yes
8968,chr17:75941522:-,0.39472744,0.55993515,Increased,yes
8973,chr17:76312792:-,0.3926646,0.43130276,Decreased,yes
8974,chr17:76734118:-,0.58025396,0.5896129,Increased,yes
8977,chr19:49471047:+,0.17063151,0.19592012,Increased,yes
8979,chr17:43801444:-,0.08947135,0.10794466,Decreased,yes
8983,chr19:50490868:+,0.08398984,0.099342905,Increased,yes
8984,chr19:50659256:-,0.09742241,0.104732156,Increased,yes
8986,chr12:49636499:-,0.20711674,0.21674179,Increased,yes
8990,chr12:50480003:+,0.42128253,0.8654194,Increased,yes
8992,chr6:33771398:-,0.3959904,0.40157714,Decreased,yes
8993,chr17:7578639:+,0.038231276,0.79418665,Decreased,yes
8996,chr16:47172:-,0.021878665,0.03663279,Decreased,yes
8998,chr16:57659:+,0.03679852,0.049091835,Decreased,yes
9000,chr16:2505731:+,0.20926766,0.21795721,Increased,yes
9002,chr16:3318574:+,0.18126804,0.22225718,Increased,yes
9005,chr16:3964903:-,0.19380419,0.19715194,Decreased,yes
9008,chr11:71200860:-,0.6656895,0.6799097,Increased,yes
9010,chr11:72289911:-,0.15650271,0.19946419,Increased,yes
9013,chr11:75020673:+,0.34923634,0.35409144,Increased,yes
9015,chr11:61360513:-,0.6435729,0.6503207,Increased,yes
9017,chr11:62393410:+,0.5782743,0.5799257,Increased,yes
9018,chr11:62738635:+,0.26900288,0.32286072,Decreased,yes
9021,chr11:69089330:+,0.026430635,0.043253172,Decreased,yes
9022,chr1:47377773:+,0.58004814,0.62656975,Increased,yes
9027,chr1:50203771:+,0.385274,0.5298804,Increased,yes
9028,chr1:52684450:-,0.30613503,0.34542447,Increased,yes
9030,chr1:53214101:-,0.11533802,0.41245914,Increased,yes
9035,chr1:56715334:+,0.50614935,0.53139466,Increased,yes
9037,chr1:45204306:-,0.6767745,0.7311148,Increased,yes
9039,chr1:28718207:+,0.31099692,0.3168196,Increased,yes
9041,chr1:64833229:-,0.4875869,0.5153427,Decreased,yes
9043,chr1:64831839:+,0.39761883,0.4399656,Decreased,yes
9045,chr1:9926293:-,0.34314802,0.43110618,Increased,yes
9051,chr1:32686209:+,0.6738874,0.6864724,Increased,yes
9054,chr1:32774970:+,0.4114731,0.4421541,Increased,yes
9055,chr1:62451731:+,0.27752256,0.6729895,Decreased,yes
9057,chr1:77944055:-,0.89719194,0.9123678,Increased,yes
9059,chr1:78017207:+,0.11438603,0.23771836,Decreased,yes
9063,chr1:193179045:-,0.66285056,0.760348,Increased,yes
9066,chr1:107482402:+,0.46108282,0.5051859,Increased,yes
9068,chr1:85249955:-,0.4210888,0.47256622,Increased,yes
9075,chr1:90035528:+,0.4001788,0.55143905,Increased,yes
9077,chr1:100981755:+,0.8629051,0.871456,Increased,yes
9079,chr1:200405382:-,0.079550885,0.41801327,Decreased,yes
9081,chr1:160094381:+,0.06269033,0.086936854,Increased,yes
9083,chr1:160215370:+,0.3134787,0.3325181,Increased,yes
9085,chr1:160276877:-,0.08734744,0.23595923,Increased,yes
9089,chr1:209782315:-,0.27825114,0.36354232,Increased,yes
9091,chr1:220057549:-,0.2637236,0.459142,Decreased,yes
9094,chr1:222735185:+,0.83537,0.8483328,Increased,yes
9096,chr1:145413357:-,0.491309,0.5159072,Decreased,yes
9098,chr1:245709431:+,0.4186337,0.46495694,Increased,yes
9103,chr1:246668592:+,0.3370688,0.35668933,Increased,yes
9105,chr2:48515385:+,0.40647796,0.47551835,Increased,yes
9107,chr1:205336519:-,0.070490316,0.08434603,Decreased,yes
9108,chr1:224385148:-,0.8051117,0.8185584,Increased,yes
9117,chr2:61051722:+,0.78508127,0.80826926,Increased,yes
9121,chr2:61124276:+,0.7045604,0.71897143,Increased,yes
9122,chr2:32023619:-,0.102381036,0.17988172,Decreased,yes
9124,chr2:199928914:-,0.30295134,0.6147543,Increased,yes
9130,chr2:199980615:+,0.48017463,0.5135593,Increased,yes
9132,chr2:151796663:-,0.5117065,0.560827,Increased,yes
9139,chr2:14650813:+,0.68096644,0.69307244,Increased,yes
9141,chr2:182834554:-,0.48801437,0.5065131,Decreased,yes
9144,chr2:183104653:+,0.06456738,0.07715743,Decreased,yes
9147,chr2:55545077:+,0.39199948,0.4124756,Increased,yes
9149,chr2:108881437:+,0.18709706,0.19565427,Decreased,yes
9151,chr2:73254690:-,0.09118908,0.12885143,Increased,yes
9154,chr2:17664115:-,0.07847954,0.15075858,Increased,yes
9158,chr2:17656182:+,0.3498375,0.4050942,Decreased,yes
9160,chr2:230034984:-,0.5891014,0.626952,Increased,yes
9162,chr4:52020705:-,0.4659503,0.48498493,Increased,yes
9166,chr4:94290818:+,0.76475036,0.77899766,Decreased,yes
9168,chr1:150363646:+,0.3429519,0.3607421,Increased,yes
9173,chr1:151047584:+,0.07706101,0.086174056,Increased,yes
9175,chr2:101271830:-,0.23815866,0.5908143,Increased,yes
9179,chr2:37645154:-,0.14385574,0.15356973,Decreased,yes
9181,chr2:38797969:-,0.26738343,0.27681565,Decreased,yes
9182,chr2:207754465:+,0.1565654,0.18436104,Decreased,yes
9184,chr4:17800658:-,0.37958664,0.4190976,Increased,yes
9187,chr4:44703245:-,0.25446665,0.57068306,Decreased,yes
9188,chr4:79904207:-,0.6243271,0.65267146,Increased,yes
9191,chr4:83461422:+,0.2357467,0.32891366,Decreased,yes
9193,chr3:88052010:-,0.32704732,0.6976736,Increased,yes
9198,chr2:174432238:-,0.8109937,0.8393599,Increased,yes
9199,chr1:113977798:+,0.64148355,0.8020147,Decreased,yes
9201,chr1:156594136:+,0.031133056,0.068126746,Decreased,yes
9204,chr3:119494470:+,0.12055515,0.15784928,Decreased,yes
9207,chr3:71675416:-,0.5275156,0.54825693,Increased,yes
9211,chr2:218663891:-,0.22260362,0.26739192,Decreased,yes
9212,chr1:203107405:+,0.6003642,0.60846394,Increased,yes
9214,chr3:28321052:-,0.5331866,0.580842,Increased,yes
9219,chr2:219234747:+,0.35224366,0.35887203,Decreased,yes
9222,chr3:13506415:+,0.23464318,0.2529364,Increased,yes
9223,chr3:31636236:+,0.35981286,0.39212054,Decreased,yes
9227,chr1:205022821:+,0.92845505,0.9314974,Increased,yes
9229,chr3:33496992:-,0.41242358,0.4499883,Increased,yes
9233,chr3:161078899:+,0.5101608,0.59939533,Increased,yes
9234,chr2:202775970:-,0.6106022,0.6155174,Increased,yes
9236,chr17:76563582:+,0.017490285,0.02803485,Increased,yes
9238,chr3:72371825:-,0.76413876,0.76585853,Increased,yes
9242,chr3:73069194:+,0.93650365,0.9414468,Increased,yes
9247,chr3:113005565:+,0.2957691,0.34985173,Increased,yes
9248,chr3:113002446:-,0.71535254,0.7275152,Increased,yes
9251,chr3:62398351:-,0.67757386,0.7488505,Increased,yes
9253,chr4:84669609:-,0.020369321,0.87134075,Increased,yes
9260,chr4:73056654:-,0.44076037,0.451253,Decreased,yes
9262,chr4:88261031:-,0.259961,0.34558037,Decreased,yes
9265,chr3:155944021:+,0.44829506,0.47777644,Increased,yes
9266,chr3:157147742:-,0.2914314,0.7567736,Increased,yes
9268,chr3:36712421:-,0.6108338,0.63370323,Increased,yes
9272,chr3:57929882:+,0.23786382,0.49618143,Decreased,yes
9275,chr4:39546570:-,0.3921851,0.4714771,Increased,yes
9279,chr3:58294732:+,0.3371994,0.36761516,Increased,yes
9280,chr4:40810027:-,0.77092254,0.844368,Increased,yes
9286,chr3:9936256:+,0.634364,0.63873947,Decreased,yes
9291,chr3:143060183:+,0.32608753,0.38109905,Increased,yes
9293,chr3:180610978:+,0.2044537,0.22818843,Decreased,yes
9300,chr4:74236327:+,0.84537977,0.8530786,Increased,yes
9301,chr4:75479038:-,0.09434932,0.10778034,Increased,yes
9305,chr3:149027631:+,0.6227704,0.6643264,Decreased,yes
9307,chr3:149154132:+,0.7838941,0.8071119,Decreased,yes
9311,chr3:133600652:-,0.28132117,0.4765746,Decreased,yes
9312,chr3:134152643:-,0.5744166,0.67839205,Increased,yes
9314,chr3:43348836:+,0.03564383,0.061334997,Increased,yes
9317,chr2:27305402:-,0.2834749,0.31417942,Increased,yes
9320,chr2:27694973:+,0.422711,0.47101337,Decreased,yes
9322,chr3:44753036:-,0.44282687,0.56864405,Decreased,yes
9323,chr2:28946993:+,0.18726979,0.2593067,Decreased,yes
9325,chr3:44915261:-,0.6373922,0.64342636,Increased,yes
9329,chr3:45824061:-,0.19545184,0.7903379,Decreased,yes
9332,chr3:125227444:-,0.090359785,0.4760969,Decreased,yes
9337,chr1:34853521:-,0.085309535,0.104236394,Decreased,yes
9339,chr1:34986981:-,0.080986395,0.1481022,Increased,yes
9341,chr1:37489994:-,0.55260634,0.5989303,Increased,yes
9347,chr1:37536898:-,0.4633682,0.49132535,Decreased,yes
9348,chr3:128619969:-,0.5112367,0.5479919,Increased,yes
9351,chr3:53225649:-,0.38063428,0.3847223,Increased,yes
9352,chr3:52545367:-,0.62922496,0.6449514,Increased,yes
9355,chr4:1388048:+,0.52482337,0.57197714,Decreased,yes
9357,chr3:56620132:-,0.55524474,0.5759974,Increased,yes
9359,chr4:3509134:-,0.011720941,0.023730615,Decreased,yes
9363,chr3:196469246:-,0.17259993,0.2406082,Decreased,yes
9367,chr3:196736003:+,0.40333286,0.43477738,Increased,yes
9370,chr1:40518869:+,0.41674837,0.42928493,Increased,yes
9371,chr4:106348491:+,0.38284835,0.77403235,Decreased,yes
9373,chr4:99896251:-,0.71422195,0.72799397,Increased,yes
9375,chr4:102999871:-,0.46463317,0.48530832,Increased,yes
9379,chr4:103022257:-,0.40378994,0.436207,Decreased,yes
9382,chr4:128269243:-,0.45420125,0.47206074,Increased,yes
9388,chr3:48283885:+,0.5408629,0.5641227,Increased,yes
9391,chr3:49694248:+,0.23106146,0.32349083,Increased,yes
9399,chr4:127840731:+,0.23193792,0.50380737,Increased,yes
9400,chr4:127917805:-,0.6117719,0.61822367,Increased,yes
9403,chr4:128037386:+,0.0029932684,0.09504048,Decreased,yes
9406,chr3:52256366:-,0.24950737,0.25560844,Decreased,yes
9407,chr4:119297054:-,0.57106096,0.5894963,Increased,yes
9409,chr4:118280038:-,0.51734996,0.52515304,Increased,yes
9411,chr4:155342661:-,0.59229994,0.6185046,Decreased,yes
9414,chr4:155731387:+,0.15425391,0.17484917,Decreased,yes
9416,chr4:174320327:+,0.8132701,0.8237883,Increased,yes
9421,chr4:139390781:+,0.27607208,0.29746014,Increased,yes
